Timestamp,Vehicle_Count
2022-02-18 06-24-08,2
2022-02-18 06-29-08,2
2022-02-18 06-39-09,3
2022-02-18 06-43-09,4
2022-02-18 06-49-49,4
2022-02-18 06-53-29,3
2022-02-18 06-59-49,8
2022-02-18 07-04-09,7
2022-02-18 07-08-10,9
2022-02-18 07-18-10,8
2022-02-18 07-24-10,10
2022-02-18 07-29-50,12
2022-02-18 07-34-31,11
2022-02-18 07-41-11,13
2022-02-18 07-44-51,13
2022-02-18 07-51-11,14
2022-02-18 07-55-51,12
2022-02-18 07-59-11,14
2022-02-18 08-04-32,17
2022-02-18 08-11-12,13
2022-02-18 08-15-32,10
2022-02-18 08-20-52,17
2022-02-18 08-26-12,13
2022-02-18 08-30-33,12
2022-02-18 08-36-33,14
2022-02-18 08-41-13,7
2022-02-18 08-44-53,14
2022-02-18 08-51-53,9
2022-02-18 08-53-13,5
2022-02-18 08-59-54,9
2022-02-18 09-07-34,13
2022-02-18 09-09-34,15
2022-02-18 09-21-14,7
2022-02-18 09-24-14,8
2022-02-18 09-30-15,10
2022-02-18 09-36-15,11
2022-02-18 09-41-55,5
2022-02-18 09-47-55,9
2022-02-18 09-51-55,6
2022-02-18 09-54-15,8
2022-02-18 10-01-36,15
2022-02-18 10-06-36,4
2022-02-18 10-11-56,9
2022-02-18 10-15-36,9
2022-02-18 10-20-36,8
2022-02-18 10-30-17,5
2022-02-18 10-36-37,11
2022-02-18 10-39-37,6
2022-02-18 10-52-57,8
2022-02-18 10-56-38,13
2022-02-18 11-00-17,12
2022-02-18 11-06-38,6
2022-02-18 11-11-38,5
2022-02-18 11-17-18,8
2022-02-18 11-21-18,7
2022-02-18 11-25-38,9
2022-02-18 11-29-38,7
2022-02-18 11-41-39,0
2022-02-18 11-45-19,5
2022-02-18 11-52-19,8
2022-02-18 11-56-39,12
2022-02-18 12-01-59,8
2022-02-18 12-05-00,7
2022-02-18 12-13-20,11
2022-02-18 12-23-20,5
2022-02-18 12-32-40,10
2022-02-18 12-36-01,5
2022-02-18 12-40-01,12
2022-02-18 12-45-21,8
2022-02-18 12-51-21,11
2022-02-18 12-55-41,3
2022-02-18 13-00-41,8
2022-02-18 13-09-42,1
2022-02-18 13-15-22,10
2022-02-18 13-21-02,2
2022-02-18 13-26-02,8
2022-02-18 13-37-23,5
2022-02-18 13-42-03,11
2022-02-18 13-44-23,7
2022-02-18 13-51-03,11
2022-02-18 13-55-43,14
2022-02-18 14-00-03,6
2022-02-18 14-06-03,9
2022-02-18 14-10-24,8
2022-02-18 14-23-24,4
2022-02-18 14-25-44,5
2022-02-18 14-31-44,2
2022-02-18 14-36-44,11
2022-02-18 14-41-04,5
2022-02-18 14-47-05,3
2022-02-18 14-53-45,5
2022-02-18 14-56-05,9
2022-02-18 14-59-45,8
2022-02-18 15-06-05,8
2022-02-18 15-10-25,6
2022-02-18 15-17-06,6
2022-02-18 15-27-26,6
2022-02-18 15-32-06,7
2022-02-18 15-38-46,5
2022-02-18 15-40-46,6
2022-02-18 15-45-06,4
2022-02-18 15-51-27,6
2022-02-18 15-53-47,8
2022-02-18 15-59-07,14
2022-02-18 16-03-47,10
2022-02-18 16-11-07,5
2022-02-18 16-15-47,4
2022-02-18 16-20-28,4
2022-02-18 16-25-48,5
2022-02-18 16-32-48,11
2022-02-18 16-37-28,8
2022-02-18 16-40-48,7
2022-02-18 16-53-09,5
2022-02-18 16-57-29,7
2022-02-18 17-00-29,3
2022-02-18 17-11-09,5
2022-02-18 17-21-10,7
2022-02-18 17-29-10,5
2022-02-18 17-31-50,6
2022-02-18 17-34-50,8
2022-02-18 17-40-30,13
2022-02-18 17-45-30,6
2022-02-18 17-48-31,3
2022-02-18 17-58-51,10
2022-02-18 18-05-31,12
2022-02-18 18-11-51,12
2022-02-18 18-15-32,9
2022-02-18 18-19-52,9
2022-02-18 18-24-52,12
2022-02-18 18-29-52,9
2022-02-18 18-35-12,14
2022-02-18 18-39-52,17
2022-02-18 18-43-52,10
2022-02-18 18-52-13,10
2022-02-18 18-56-53,12
2022-02-18 18-59-33,10
2022-02-18 19-04-13,12
2022-02-18 19-10-54,9
2022-02-18 19-14-54,10
2022-02-18 19-19-34,6
2022-02-18 19-29-14,8
2022-02-18 19-35-34,10
2022-02-18 19-39-34,11
2022-02-18 19-44-15,10
2022-02-18 19-49-55,6
2022-02-18 19-54-55,2
2022-02-18 20-00-35,4
2022-02-18 20-05-15,1
2022-02-18 20-10-16,2
2022-02-18 20-13-36,6
2022-02-18 20-17-56,4
2022-02-18 20-23-36,2
2022-02-18 20-27-16,5
2022-02-18 20-39-17,2
2022-02-18 20-49-17,0
2022-02-18 20-53-58,0
2022-02-18 20-59-57,3
2022-02-18 21-04-38,3
2022-02-18 21-09-18,3
2022-02-18 21-14-18,2
2022-02-18 21-19-18,4
2022-02-18 21-26-59,3
2022-02-18 21-28-58,3
2022-02-18 21-39-39,0
2022-02-18 21-43-59,3
2022-02-18 21-47-59,2
2022-02-18 21-52-39,1
2022-02-18 21-58-20,2
2022-02-18 22-08-40,2
2022-02-18 22-15-00,0
2022-02-18 22-20-40,0
2022-02-18 22-24-41,2
2022-02-18 22-29-01,1
2022-02-18 22-35-01,0
2022-02-18 22-39-21,2
2022-02-18 22-44-01,1
2022-02-18 22-50-22,1
2022-02-18 22-53-42,1
2022-02-18 22-59-42,2
2022-02-18 23-04-42,0
2022-02-18 23-09-02,1
2022-02-18 23-14-02,1
2022-02-18 23-20-23,3
2022-02-18 23-23-23,3
2022-02-18 23-29-23,2
2022-02-18 23-32-23,1
2022-02-18 23-40-03,2
2022-02-18 23-45-04,2
2022-02-18 23-50-04,2
2022-02-18 23-54-04,1
2022-02-18 23-59-24,0
2022-02-19 00-04-04,2
2022-02-19 00-08-25,1
2022-02-19 00-13-05,2
2022-02-19 00-18-25,1
2022-02-19 00-22-45,1
2022-02-19 00-28-05,2
2022-02-19 00-33-26,1
2022-02-19 00-37-46,0
2022-02-19 00-44-26,0
2022-02-19 00-50-06,1
2022-02-19 00-53-26,2
2022-02-19 00-58-47,0
2022-02-19 01-09-27,0
2022-02-19 01-20-27,1
2022-02-19 01-22-28,0
2022-02-19 01-29-28,0
2022-02-19 01-38-48,0
2022-02-19 01-43-08,1
2022-02-19 01-50-28,0
2022-02-19 01-54-49,1
2022-02-19 01-58-49,0
2022-02-19 02-09-29,0
2022-02-19 02-13-29,0
2022-02-19 02-18-49,1
2022-02-19 02-24-50,0
2022-02-19 02-29-10,2
2022-02-19 02-35-30,0
2022-02-19 02-39-10,0
2022-02-19 02-43-50,0
2022-02-19 02-49-51,1
2022-02-19 02-55-11,0
2022-02-19 02-59-31,0
2022-02-19 03-08-51,0
2022-02-19 03-15-32,0
2022-02-19 03-19-52,0
2022-02-19 03-24-32,1
2022-02-19 03-29-12,0
2022-02-19 03-38-52,0
2022-02-19 03-44-53,0
2022-02-19 03-50-53,0
2022-02-19 03-54-13,1
2022-02-19 03-59-13,0
2022-02-19 04-04-33,1
2022-02-19 04-10-13,2
2022-02-19 04-12-14,0
2022-02-19 04-19-14,0
2022-02-19 04-29-14,2
2022-02-19 04-34-14,1
2022-02-19 04-38-55,0
2022-02-19 04-43-55,2
2022-02-19 04-47-55,1
2022-02-19 04-52-55,0
2022-02-19 04-57-15,0
2022-02-19 05-05-16,2
2022-02-19 05-09-16,0
2022-02-19 05-13-36,0
2022-02-19 05-19-16,2
2022-02-19 05-23-56,1
2022-02-19 05-28-57,0
2022-02-19 05-33-17,0
2022-02-19 05-40-37,0
2022-02-19 05-43-17,0
2022-02-19 05-52-38,0
2022-02-19 05-57-18,0
2022-02-19 06-02-58,0
2022-02-19 06-08-58,1
2022-02-19 06-13-38,0
2022-02-19 06-18-19,0
2022-02-19 06-23-39,1
2022-02-19 06-28-39,0
2022-02-19 06-35-19,1
2022-02-19 06-38-59,0
2022-02-19 06-45-20,2
2022-02-19 06-49-40,3
2022-02-19 06-54-00,2
2022-02-19 06-59-20,3
2022-02-19 07-05-20,2
2022-02-19 07-09-40,3
2022-02-19 07-15-21,2
2022-02-19 07-20-01,3
2022-02-19 07-25-21,2
2022-02-19 07-29-41,6
2022-02-19 07-35-21,2
2022-02-19 07-40-42,4
2022-02-19 07-44-42,8
2022-02-19 07-49-22,6
2022-02-19 07-56-02,2
2022-02-19 07-59-22,8
2022-02-19 08-10-43,5
2022-02-19 08-13-23,6
2022-02-19 08-19-03,6
2022-02-19 08-23-03,5
2022-02-19 08-30-03,11
2022-02-19 08-35-24,6
2022-02-19 08-39-44,7
2022-02-19 08-45-24,5
2022-02-19 08-50-24,9
2022-02-19 08-59-44,8
2022-02-19 09-05-44,7
2022-02-19 09-09-45,8
2022-02-19 09-14-05,7
2022-02-19 09-22-25,7
2022-02-19 09-24-05,13
2022-02-19 09-36-06,10
2022-02-19 09-41-06,7
2022-02-19 09-46-26,9
2022-02-19 09-53-26,8
2022-02-19 09-54-06,9
2022-02-19 09-59-46,4
2022-02-19 10-12-27,9
2022-02-19 10-24-27,12
2022-02-19 10-26-07,5
2022-02-19 10-30-27,11
2022-02-19 10-40-48,9
2022-02-19 10-44-48,9
2022-02-19 10-51-08,8
2022-02-19 10-56-08,13
2022-02-19 11-00-28,11
2022-02-19 11-05-48,7
2022-02-19 11-11-09,7
2022-02-19 11-15-29,8
2022-02-19 11-21-09,12
2022-02-19 11-24-29,8
2022-02-19 11-35-29,14
2022-02-19 11-40-09,5
2022-02-19 11-44-30,9
2022-02-19 11-50-10,7
2022-02-19 11-58-10,12
2022-02-19 12-01-10,9
2022-02-19 12-06-10,14
2022-02-19 12-12-11,12
2022-02-19 12-14-11,10
2022-02-19 12-20-31,7
2022-02-19 12-26-11,17
2022-02-19 12-30-51,14
2022-02-19 12-35-51,13
2022-02-19 12-41-12,11
2022-02-19 12-52-12,5
2022-02-19 12-55-12,15
2022-02-19 12-59-52,8
2022-02-19 13-06-53,6
2022-02-19 13-10-53,12
2022-02-19 13-14-33,15
2022-02-19 13-22-33,17
2022-02-19 13-27-33,10
2022-02-19 13-29-53,14
2022-02-19 13-35-54,12
2022-02-19 13-39-34,3
2022-02-19 13-47-14,8
2022-02-19 13-51-14,4
2022-02-19 13-56-14,4
2022-02-19 14-01-34,7
2022-02-19 14-06-14,9
2022-02-19 14-12-55,7
2022-02-19 14-19-35,6
2022-02-19 14-25-15,11
2022-02-19 14-31-55,11
2022-02-19 14-39-36,14
2022-02-19 14-45-16,13
2022-02-19 14-50-56,9
2022-02-19 14-55-36,12
2022-02-19 14-59-36,12
2022-02-19 15-05-17,10
2022-02-19 15-12-17,7
2022-02-19 15-17-17,12
2022-02-19 15-26-17,11
2022-02-19 15-29-17,6
2022-02-19 15-36-18,8
2022-02-19 15-38-58,6
2022-02-19 15-46-18,9
2022-02-19 15-53-18,5
2022-02-19 15-57-18,0
2022-02-19 16-00-38,8
2022-02-19 16-06-39,14
2022-02-19 16-17-59,8
2022-02-19 16-21-39,7
2022-02-19 16-27-19,4
2022-02-19 16-30-19,7
2022-02-19 16-37-00,5
2022-02-19 16-41-20,3
2022-02-19 16-45-00,7
2022-02-19 16-49-20,8
2022-02-19 16-59-00,3
2022-02-19 17-03-20,6
2022-02-19 17-09-01,5
2022-02-19 17-12-01,7
2022-02-19 17-15-41,10
2022-02-19 17-22-41,7
2022-02-19 17-27-41,7
2022-02-19 17-32-01,5
2022-02-19 17-35-21,2
2022-02-19 17-40-42,12
2022-02-19 17-46-22,9
2022-02-19 17-50-42,6
2022-02-19 17-56-42,9
2022-02-19 18-00-02,9
2022-02-19 18-06-42,5
2022-02-19 18-10-43,8
2022-02-19 18-15-23,13
2022-02-19 18-20-43,12
2022-02-19 18-25-23,9
2022-02-19 18-29-23,15
2022-02-19 18-34-43,9
2022-02-19 18-41-04,4
2022-02-19 18-45-24,10
2022-02-19 18-49-44,11
2022-02-19 18-54-04,13
2022-02-19 19-00-04,11
2022-02-19 19-05-25,8
2022-02-19 19-10-45,10
2022-02-19 19-14-05,7
2022-02-19 19-20-25,9
2022-02-19 19-29-45,7
2022-02-19 19-34-26,9
2022-02-19 19-39-46,8
2022-02-19 19-43-46,7
2022-02-19 19-49-26,3
2022-02-19 19-53-46,3
2022-02-19 19-59-27,3
2022-02-19 20-05-47,4
2022-02-19 20-10-27,5
2022-02-19 20-14-27,2
2022-02-19 20-20-07,3
2022-02-19 20-24-28,2
2022-02-19 20-29-28,2
2022-02-19 20-33-48,3
2022-02-19 20-39-28,4
2022-02-19 20-43-48,5
2022-02-19 20-49-48,5
2022-02-19 20-53-49,0
2022-02-19 20-59-29,2
2022-02-19 21-04-29,3
2022-02-19 21-08-49,2
2022-02-19 21-13-09,2
2022-02-19 21-18-09,2
2022-02-19 21-23-50,4
2022-02-19 21-28-30,1
2022-02-19 21-35-10,2
2022-02-19 21-38-50,0
2022-02-19 21-46-11,2
2022-02-19 21-47-31,3
2022-02-19 21-58-11,0
2022-02-19 22-07-31,1
2022-02-19 22-13-12,3
2022-02-19 22-18-52,3
2022-02-19 22-24-12,4
2022-02-19 22-29-32,1
2022-02-19 22-33-52,2
2022-02-19 22-38-13,2
2022-02-19 22-43-53,4
2022-02-19 22-49-13,2
2022-02-19 22-53-53,5
2022-02-19 23-00-13,0
2022-02-19 23-04-34,1
2022-02-19 23-10-54,5
2022-02-19 23-13-34,0
2022-02-19 23-18-54,0
2022-02-19 23-25-14,1
2022-02-19 23-28-55,7
2022-02-19 23-35-15,0
2022-02-19 23-39-15,2
2022-02-19 23-45-15,1
2022-02-19 23-50-15,1
2022-02-19 23-53-55,1
2022-02-19 23-58-56,2
2022-02-20 00-05-16,2
2022-02-20 00-09-16,2
2022-02-20 00-13-56,3
2022-02-20 00-18-16,0
2022-02-20 00-22-57,1
2022-02-20 00-28-17,2
2022-02-20 00-35-17,2
2022-02-20 00-38-17,1
2022-02-20 00-43-57,0
2022-02-20 00-49-58,2
2022-02-20 00-53-58,0
2022-02-20 00-59-18,1
2022-02-20 01-04-58,1
2022-02-20 01-09-18,0
2022-02-20 01-13-18,2
2022-02-20 01-19-19,0
2022-02-20 01-23-59,1
2022-02-20 01-29-59,0
2022-02-20 01-35-19,0
2022-02-20 01-38-40,0
2022-02-20 01-44-20,0
2022-02-20 01-50-00,0
2022-02-20 01-56-00,2
2022-02-20 01-59-20,1
2022-02-20 02-05-21,0
2022-02-20 02-14-01,0
2022-02-20 02-18-21,0
2022-02-20 02-28-42,0
2022-02-20 02-33-02,0
2022-02-20 02-38-42,1
2022-02-20 02-44-22,0
2022-02-20 02-48-42,1
2022-02-20 02-53-43,0
2022-02-20 02-59-23,0
2022-02-20 03-03-43,0
2022-02-20 03-08-43,0
2022-02-20 03-14-44,0
2022-02-20 03-19-44,0
2022-02-20 03-26-04,0
2022-02-20 03-29-24,0
2022-02-20 03-34-24,2
2022-02-20 03-39-24,0
2022-02-20 03-44-24,0
2022-02-20 03-50-05,0
2022-02-20 03-53-45,0
2022-02-20 03-58-45,0
2022-02-20 04-04-05,0
2022-02-20 04-09-06,0
2022-02-20 04-13-46,2
2022-02-20 04-19-46,0
2022-02-20 04-25-46,0
2022-02-20 04-28-06,1
2022-02-20 04-34-27,1
2022-02-20 04-38-47,0
2022-02-20 04-44-27,0
2022-02-20 04-48-47,0
2022-02-20 04-54-07,0
2022-02-20 04-57-28,0
2022-02-20 05-05-28,0
2022-02-20 05-08-48,0
2022-02-20 05-14-28,0
2022-02-20 05-19-48,0
2022-02-20 05-24-08,1
2022-02-20 05-29-29,1
2022-02-20 05-39-29,1
2022-02-20 05-43-29,2
2022-02-20 05-49-29,1
2022-02-20 05-53-30,2
2022-02-20 05-58-50,1
2022-02-20 06-03-10,2
2022-02-20 06-09-10,0
2022-02-20 06-13-50,0
2022-02-20 06-18-30,0
2022-02-20 06-23-11,1
2022-02-20 06-28-51,2
2022-02-20 06-34-31,4
2022-02-20 06-39-11,2
2022-02-20 06-44-52,1
2022-02-20 06-50-12,2
2022-02-20 06-54-32,0
2022-02-20 06-58-52,2
2022-02-20 07-06-12,2
2022-02-20 07-09-13,2
2022-02-20 07-20-13,2
2022-02-20 07-24-33,0
2022-02-20 07-27-33,5
2022-02-20 07-35-14,0
2022-02-20 07-41-14,2
2022-02-20 07-44-34,2
2022-02-20 07-50-54,5
2022-02-20 07-56-14,1
2022-02-20 07-59-54,0
2022-02-20 08-06-55,5
2022-02-20 08-10-35,2
2022-02-20 08-17-55,4
2022-02-20 08-21-15,3
2022-02-20 08-24-35,7
2022-02-20 08-30-15,6
2022-02-20 08-36-16,8
2022-02-20 08-39-56,3
2022-02-20 08-49-36,11
2022-02-20 08-53-56,10
2022-02-20 09-03-17,3
2022-02-20 09-05-37,1
2022-02-20 09-12-17,3
2022-02-20 09-15-37,2
2022-02-20 09-20-57,6
2022-02-20 09-25-37,4
2022-02-20 09-31-17,6
2022-02-20 09-36-18,2
2022-02-20 09-41-18,4
2022-02-20 09-44-38,10
2022-02-20 09-51-38,10
2022-02-20 10-01-38,7
2022-02-20 10-05-19,7
2022-02-20 10-11-19,1
2022-02-20 10-15-19,6
2022-02-20 10-22-39,6
2022-02-20 10-25-39,8
2022-02-20 10-30-19,7
2022-02-20 10-36-20,5
2022-02-20 10-44-00,7
2022-02-20 10-46-20,10
2022-02-20 10-52-40,12
2022-02-20 11-00-40,10
2022-02-20 11-06-21,7
2022-02-20 11-11-41,11
2022-02-20 11-21-21,10
2022-02-20 11-30-02,11
2022-02-20 11-32-22,10
2022-02-20 11-35-42,6
2022-02-20 11-39-22,6
2022-02-20 11-46-22,8
2022-02-20 11-51-42,6
2022-02-20 11-57-22,8
2022-02-20 11-59-42,4
2022-02-20 12-06-43,10
2022-02-20 12-15-43,5
2022-02-20 12-20-43,11
2022-02-20 12-30-23,10
2022-02-20 12-41-44,8
2022-02-20 12-47-04,10
2022-02-20 12-52-04,11
2022-02-20 12-57-04,6
2022-02-20 13-01-04,10
2022-02-20 13-05-24,11
2022-02-20 13-12-45,1
2022-02-20 13-17-45,7
2022-02-20 13-20-25,7
2022-02-20 13-26-45,8
2022-02-20 13-30-05,5
2022-02-20 13-38-05,7
2022-02-20 13-40-45,12
2022-02-20 13-45-46,7
2022-02-20 13-50-46,8
2022-02-20 13-54-26,10
2022-02-20 14-00-06,13
2022-02-20 14-06-26,10
2022-02-20 14-11-07,6
2022-02-20 14-15-07,8
2022-02-20 14-21-47,7
2022-02-20 14-25-07,5
2022-02-20 14-30-07,6
2022-02-20 14-35-07,7
2022-02-20 14-41-07,8
2022-02-20 14-45-07,2
2022-02-20 14-51-48,7
2022-02-20 14-56-08,8
2022-02-20 14-59-28,5
2022-02-20 15-05-48,5
2022-02-20 15-11-48,5
2022-02-20 15-15-08,3
2022-02-20 15-20-49,2
2022-02-20 15-29-29,6
2022-02-20 15-34-29,5
2022-02-20 15-41-49,8
2022-02-20 15-44-30,4
2022-02-20 15-51-30,5
2022-02-20 15-55-50,1
2022-02-20 16-00-10,5
2022-02-20 16-07-30,2
2022-02-20 16-12-10,7
2022-02-20 16-14-10,7
2022-02-20 16-19-11,5
2022-02-20 16-24-11,9
2022-02-20 16-28-11,1
2022-02-20 16-38-11,3
2022-02-20 16-44-12,0
2022-02-20 16-50-12,3
2022-02-20 16-54-12,3
2022-02-20 16-58-52,2
2022-02-20 17-03-52,6
2022-02-20 17-09-53,2
2022-02-20 17-21-13,9
2022-02-20 17-26-13,6
2022-02-20 17-29-13,11
2022-02-20 17-35-33,4
2022-02-20 17-39-54,4
2022-02-20 17-44-34,7
2022-02-20 17-50-14,7
2022-02-20 18-00-54,7
2022-02-20 18-06-14,9
2022-02-20 18-09-35,8
2022-02-20 18-16-15,5
2022-02-20 18-20-35,8
2022-02-20 18-29-55,9
2022-02-20 18-36-16,9
2022-02-20 18-40-56,13
2022-02-20 18-45-36,6
2022-02-20 18-50-16,7
2022-02-20 18-54-56,8
2022-02-20 19-01-56,6
2022-02-20 19-06-57,4
2022-02-20 19-14-17,8
2022-02-20 19-20-37,1
2022-02-20 19-25-37,10
2022-02-20 19-28-57,4
2022-02-20 19-35-18,9
2022-02-20 19-39-18,0
2022-02-20 19-48-18,3
2022-02-20 19-54-38,3
2022-02-20 19-59-59,7
2022-02-20 20-06-19,2
2022-02-20 20-10-19,1
2022-02-20 20-15-19,1
2022-02-20 20-19-59,2
2022-02-20 20-24-19,6
2022-02-20 20-29-20,3
2022-02-20 20-39-00,0
2022-02-20 20-44-20,3
2022-02-20 20-50-20,4
2022-02-20 20-55-00,2
2022-02-20 21-00-01,3
2022-02-20 21-05-01,4
2022-02-20 21-09-01,2
2022-02-20 21-14-41,3
2022-02-20 21-20-01,0
2022-02-20 21-24-42,2
2022-02-20 21-28-42,2
2022-02-20 21-34-42,5
2022-02-20 21-39-22,5
2022-02-20 21-49-43,3
2022-02-20 21-55-23,0
2022-02-20 21-59-23,1
2022-02-20 22-04-23,2
2022-02-20 22-11-43,0
2022-02-20 22-19-24,3
2022-02-20 22-24-44,3
2022-02-20 22-29-24,0
2022-02-20 22-37-24,3
2022-02-20 22-40-04,2
2022-02-20 22-44-25,4
2022-02-20 22-50-05,1
2022-02-20 22-54-45,0
2022-02-20 22-59-25,1
2022-02-20 23-05-45,2
2022-02-20 23-09-06,1
2022-02-20 23-15-26,3
2022-02-20 23-20-06,1
2022-02-20 23-28-46,1
2022-02-20 23-39-27,0
2022-02-20 23-48-07,2
2022-02-20 23-54-07,3
2022-02-20 23-56-47,0
2022-02-21 00-05-28,2
2022-02-21 00-11-08,0
2022-02-21 00-18-08,0
2022-02-21 00-23-08,0
2022-02-21 00-28-09,1
2022-02-21 00-32-29,1
2022-02-21 00-38-49,0
2022-02-21 00-43-49,0
2022-02-21 00-50-09,1
2022-02-21 00-54-30,1
2022-02-21 00-59-50,0
2022-02-21 01-03-10,0
2022-02-21 01-08-50,0
2022-02-21 01-15-30,0
2022-02-21 01-18-10,0
2022-02-21 01-24-11,0
2022-02-21 01-29-31,0
2022-02-21 01-35-51,0
2022-02-21 01-39-31,0
2022-02-21 01-44-31,0
2022-02-21 01-48-32,0
2022-02-21 01-57-32,0
2022-02-21 02-07-52,0
2022-02-21 02-13-12,0
2022-02-21 02-19-53,0
2022-02-21 02-24-13,0
2022-02-21 02-28-53,0
2022-02-21 02-33-33,0
2022-02-21 02-39-14,0
2022-02-21 02-45-14,0
2022-02-21 02-50-14,0
2022-02-21 02-53-54,0
2022-02-21 02-59-14,0
2022-02-21 03-06-14,0
2022-02-21 03-09-35,0
2022-02-21 03-13-55,1
2022-02-21 03-19-55,1
2022-02-21 03-24-35,1
2022-02-21 03-30-35,1
2022-02-21 03-33-56,0
2022-02-21 03-40-36,0
2022-02-21 03-43-56,1
2022-02-21 03-50-16,0
2022-02-21 03-56-16,0
2022-02-21 03-58-56,0
2022-02-21 04-04-57,0
2022-02-21 04-09-17,1
2022-02-21 04-13-37,0
2022-02-21 04-19-17,0
2022-02-21 04-22-57,0
2022-02-21 04-29-18,0
2022-02-21 04-33-38,0
2022-02-21 04-39-18,0
2022-02-21 04-43-18,0
2022-02-21 04-49-38,0
2022-02-21 04-54-59,0
2022-02-21 04-58-19,0
2022-02-21 05-02-59,0
2022-02-21 05-08-39,0
2022-02-21 05-14-19,0
2022-02-21 05-18-40,0
2022-02-21 05-23-20,0
2022-02-21 05-29-20,0
2022-02-21 05-39-00,0
2022-02-21 05-52-01,0
2022-02-21 05-59-01,1
2022-02-21 06-05-21,0
2022-02-21 06-08-21,0
2022-02-21 06-14-41,1
2022-02-21 06-18-22,0
2022-02-21 06-24-02,0
2022-02-21 06-30-02,0
2022-02-21 06-39-02,2
2022-02-21 06-44-03,1
2022-02-21 06-51-23,0
2022-02-21 06-53-23,3
2022-02-21 06-58-23,7
2022-02-21 07-03-43,3
2022-02-21 07-09-43,10
2022-02-21 07-15-24,5
2022-02-21 07-20-04,12
2022-02-21 07-25-44,10
2022-02-21 07-30-04,11
2022-02-21 07-36-04,14
2022-02-21 07-41-45,12
2022-02-21 07-46-45,19
2022-02-21 07-50-25,16
2022-02-21 07-56-05,19
2022-02-21 08-02-25,16
2022-02-21 08-06-46,9
2022-02-21 08-09-26,13
2022-02-21 08-22-26,10
2022-02-21 08-25-46,15
2022-02-21 08-38-07,10
2022-02-21 08-41-07,16
2022-02-21 08-45-27,12
2022-02-21 08-50-07,15
2022-02-21 08-56-47,12
2022-02-21 08-59-47,5
2022-02-21 09-06-48,12
2022-02-21 09-17-48,15
2022-02-21 09-21-48,16
2022-02-21 09-31-48,3
2022-02-21 09-42-29,10
2022-02-21 09-47-29,12
2022-02-21 09-52-49,10
2022-02-21 10-02-29,5
2022-02-21 10-06-49,2
2022-02-21 10-17-10,7
2022-02-21 10-22-50,7
2022-02-21 10-26-50,8
2022-02-21 10-30-30,6
2022-02-21 10-37-50,8
2022-02-21 10-41-10,8
2022-02-21 10-45-51,6
2022-02-21 10-51-51,8
2022-02-21 10-59-51,12
2022-02-21 11-06-11,3
2022-02-21 11-11-52,5
2022-02-21 11-16-52,10
2022-02-21 11-21-12,3
2022-02-21 11-24-32,8
2022-02-21 11-29-52,8
2022-02-21 11-39-52,5
2022-02-21 11-43-12,5
2022-02-21 11-49-53,12
2022-02-21 11-56-13,6
2022-02-21 12-03-13,5
2022-02-21 12-07-33,5
2022-02-21 12-11-13,6
2022-02-21 12-17-33,8
2022-02-21 12-20-34,4
2022-02-21 12-27-34,9
2022-02-21 12-30-14,7
2022-02-21 12-35-34,5
2022-02-21 12-41-54,5
2022-02-21 12-52-55,6
2022-02-21 12-56-35,5
2022-02-21 13-01-15,8
2022-02-21 13-08-35,9
2022-02-21 13-15-35,4
2022-02-21 13-22-36,8
2022-02-21 13-33-36,7
2022-02-21 13-38-16,8
2022-02-21 13-39-16,6
2022-02-21 13-45-16,6
2022-02-21 13-52-17,6
2022-02-21 13-56-57,3
2022-02-21 14-01-17,3
2022-02-21 14-06-17,10
2022-02-21 14-11-37,11
2022-02-21 14-18-17,12
2022-02-21 14-21-17,6
2022-02-21 14-32-38,11
2022-02-21 14-42-18,1
2022-02-21 14-47-58,6
2022-02-21 14-51-18,3
2022-02-21 14-57-59,5
2022-02-21 14-59-59,9
2022-02-21 15-04-59,10
2022-02-21 15-12-19,4
2022-02-21 15-15-39,4
2022-02-21 15-21-19,4
2022-02-21 15-26-40,10
2022-02-21 15-31-00,5
2022-02-21 15-40-40,3
2022-02-21 15-45-40,10
2022-02-21 15-51-20,8
2022-02-21 15-57-40,5
2022-02-21 16-00-21,8
2022-02-21 16-05-21,10
2022-02-21 16-11-41,10
2022-02-21 16-16-21,3
2022-02-21 16-21-01,5
2022-02-21 16-27-01,1
2022-02-21 16-32-22,9
2022-02-21 16-36-02,7
2022-02-21 16-38-42,11
2022-02-21 16-45-02,5
2022-02-21 16-50-22,7
2022-02-21 17-00-42,12
2022-02-21 17-11-43,3
2022-02-21 17-15-23,6
2022-02-21 17-21-03,5
2022-02-21 17-29-04,7
2022-02-21 17-30-04,4
2022-02-21 17-39-24,10
2022-02-21 17-45-04,15
2022-02-21 17-53-05,12
2022-02-21 17-55-45,5
2022-02-21 18-03-25,9
2022-02-21 18-09-05,9
2022-02-21 18-14-45,8
2022-02-21 18-21-05,13
2022-02-21 18-30-06,10
2022-02-21 18-42-26,11
2022-02-21 18-44-46,11
2022-02-21 18-50-27,9
2022-02-21 18-54-47,8
2022-02-21 19-00-07,13
2022-02-21 19-06-47,10
2022-02-21 19-10-07,16
2022-02-21 19-15-47,10
2022-02-21 19-20-07,14
2022-02-21 19-25-28,10
2022-02-21 19-29-08,5
2022-02-21 19-35-08,7
2022-02-21 19-38-48,10
2022-02-21 19-44-28,3
2022-02-21 19-49-28,5
2022-02-21 19-54-49,5
2022-02-21 19-58-49,2
